primary_code,domicile_id,asset_universe,,
60000486,TWN,Mutual Funds,,
60000515,LUX,Mutual Funds,,
60000537,HKG,Mutual Funds,,
60000664,IRL,Mutual Funds,,
60000665,IRL,Mutual Funds,,
60000667,IRL,Mutual Funds,,
60000672,IRL,Mutual Funds,,
60000674,IRL,Mutual Funds,,
60000677,IRL,Mutual Funds,,
60000678,IRL,Mutual Funds,,
60000679,IRL,Mutual Funds,,
60000680,IRL,Mutual Funds,,
60000681,IRL,Mutual Funds,,
60000684,IRL,Mutual Funds,,
60000685,IRL,Mutual Funds,,
68290411,LUX,Mutual Funds,,
60000700,TWN,Mutual Funds,,
68044985,LUX,Mutual Funds,,
60000966,LUX,Mutual Funds,,
65058538,LUX,Mutual Funds,,
60001021,LUX,Mutual Funds,,
60001270,IRL,Mutual Funds,,
60001277,SGP,Mutual Funds,,
60001614,LUX,Mutual Funds,,
60001810,LUX,Mutual Funds,,
60001814,LUX,Mutual Funds,,
60001816,LUX,Mutual Funds,,
60001817,LUX,Mutual Funds,,
60001819,LUX,Mutual Funds,,
60001820,LUX,Mutual Funds,,
60001821,LUX,Mutual Funds,,
60001822,LUX,Mutual Funds,,
60001824,LUX,Mutual Funds,,
65014482,LUX,Mutual Funds,,
60001829,LUX,Mutual Funds,,
60001830,TWN,Mutual Funds,,
60001832,IRL,Mutual Funds,,
60002099,LUX,Mutual Funds,,
60002131,LUX,Mutual Funds,,
60002133,LUX,Mutual Funds,,
60049331,IRL,Mutual Funds,,
60002421,TWN,Mutual Funds,,
60002422,TWN,Mutual Funds,,
60002423,TWN,Mutual Funds,,
60002424,TWN,Mutual Funds,,
60049336,IRL,Mutual Funds,,
60049338,IRL,Mutual Funds,,
60002655,LUX,Mutual Funds,,
60002724,HKG,Mutual Funds,,
60002851,LUX,Mutual Funds,,
60002852,LUX,Mutual Funds,,
60002856,LUX,Mutual Funds,,
60002858,LUX,Mutual Funds,,
60002859,LUX,Mutual Funds,,
60002861,LUX,Mutual Funds,,
60002905,LUX,Mutual Funds,,
60002906,LUX,Mutual Funds,,
60002907,LUX,Mutual Funds,,
60002910,LUX,Mutual Funds,,
60002911,LUX,Mutual Funds,,
60002914,LUX,Mutual Funds,,
60002973,LUX,Mutual Funds,,
60003061,TWN,Mutual Funds,,
60003063,TWN,Mutual Funds,,
60003074,LUX,Mutual Funds,,
60003075,LUX,Mutual Funds,,
60003078,LUX,Mutual Funds,,
60003110,LUX,Mutual Funds,,
60003124,LUX,Mutual Funds,,
60003127,LUX,Mutual Funds,,
60003137,LUX,Mutual Funds,,
60003145,LUX,Mutual Funds,,
60003168,LUX,Mutual Funds,,
60003170,LUX,Mutual Funds,,
60003179,LUX,Mutual Funds,,
60003182,LUX,Mutual Funds,,
60003211,LUX,Mutual Funds,,
65098434,LUX,Mutual Funds,,
60003241,LUX,Mutual Funds,,
60003215,LUX,Mutual Funds,,
60003217,LUX,Mutual Funds,,
60003317,IRL,Mutual Funds,,
60003321,IRL,Mutual Funds,,
60049366,IRL,Mutual Funds,,
60003332,IRL,Mutual Funds,,
60012865,IRL,Mutual Funds,,
60003342,IRL,Mutual Funds,,
60003348,IRL,Mutual Funds,,
60003353,IRL,Mutual Funds,,
60003360,IRL,Mutual Funds,,
60003373,HKG,Mutual Funds,,
60003377,HKG,Mutual Funds,,
60003382,HKG,Mutual Funds,,
60033905,LUX,Mutual Funds,,
60003392,LUX,Mutual Funds,,
60003394,MUS,Mutual Funds,,
60003395,HKG,Mutual Funds,,
60003397,TWN,Mutual Funds,,
60003402,HKG,Mutual Funds,,
60003404,HKG,Mutual Funds,,
60003408,LUX,Mutual Funds,,
60003409,HKG,Mutual Funds,,
60003411,HKG,Mutual Funds,,
60003412,HKG,Mutual Funds,,
60003419,HKG,Mutual Funds,,
60003427,DNK,Mutual Funds,,
60003441,TWN,Mutual Funds,,
60003442,TWN,Mutual Funds,,
60003444,TWN,Mutual Funds,,
60003460,LUX,Mutual Funds,,
60003525,LUX,Mutual Funds,,
60003657,SGP,Mutual Funds,,
60003660,SGP,Mutual Funds,,
60003662,SGP,Mutual Funds,,
60003703,TWN,Mutual Funds,,
60094021,IRL,Mutual Funds,,
68048509,IRL,Mutual Funds,,
65013459,LUX,Mutual Funds,,
60003981,LUX,Mutual Funds,,
60093485,LUX,Mutual Funds,,
65013461,LUX,Mutual Funds,,
65126785,LUX,Mutual Funds,,
65013463,LUX,Mutual Funds,,
65013464,LUX,Mutual Funds,,
65013460,LUX,Mutual Funds,,
60004010,TWN,Mutual Funds,,
60013796,LUX,Mutual Funds,,
60004079,LUX,Mutual Funds,,
60004132,LUX,Mutual Funds,,
60004142,LUX,Mutual Funds,,
60004152,LUX,Mutual Funds,,
60036877,LUX,Mutual Funds,,
60004171,LUX,Mutual Funds,,
60004172,LUX,Mutual Funds,,
60004192,LUX,Mutual Funds,,
60004203,LUX,Mutual Funds,,
60004208,LUX,Mutual Funds,,
60004245,LUX,Mutual Funds,,
60004253,LUX,Mutual Funds,,
60004265,LUX,Mutual Funds,,
60004273,LUX,Mutual Funds,,
60004470,LUX,Mutual Funds,,
60004473,LUX,Mutual Funds,,
60004475,LUX,Mutual Funds,,
60004479,LUX,Mutual Funds,,
60004497,LUX,Mutual Funds,,
60004513,LUX,Mutual Funds,,
60004524,LUX,Mutual Funds,,
60004533,LUX,Mutual Funds,,
60005171,TWN,Mutual Funds,,
60005216,LUX,Mutual Funds,,
60005228,LUX,Mutual Funds,,
60005752,SGP,Mutual Funds,,
60005753,SGP,Mutual Funds,,
60005754,SGP,Mutual Funds,,
60005763,SGP,Mutual Funds,,
60005764,SGP,Mutual Funds,,
60005765,SGP,Mutual Funds,,
60005767,SGP,Mutual Funds,,
60005769,SGP,Mutual Funds,,
60005770,SGP,Mutual Funds,,
60005808,SGP,Mutual Funds,,
60035646,LUX,Mutual Funds,,
60035668,LUX,Mutual Funds,,
60035708,LUX,Mutual Funds,,
60035784,LUX,Mutual Funds,,
60006201,TWN,Mutual Funds,,
60006363,IRL,Mutual Funds,,
60006442,TWN,Mutual Funds,,
60006480,LUX,Mutual Funds,,
60006481,LUX,Mutual Funds,,
60006484,LUX,Mutual Funds,,
60006488,LUX,Mutual Funds,,
60006490,LUX,Mutual Funds,,
60006495,LUX,Mutual Funds,,
60006496,LUX,Mutual Funds,,
60006498,LUX,Mutual Funds,,
60006500,LUX,Mutual Funds,,
60006501,LUX,Mutual Funds,,
60006503,LUX,Mutual Funds,,
60006508,LUX,Mutual Funds,,
60006511,LUX,Mutual Funds,,
60006716,SGP,Mutual Funds,,
60006717,TWN,Mutual Funds,,
60006718,TWN,Mutual Funds,,
60006721,SGP,Mutual Funds,,
60006728,SGP,Mutual Funds,,
60006730,SGP,Mutual Funds,,
60006733,SGP,Mutual Funds,,
60006736,SGP,Mutual Funds,,
60006737,SGP,Mutual Funds,,
60006739,SGP,Mutual Funds,,
60006740,SGP,Mutual Funds,,
60006746,SGP,Mutual Funds,,
60006752,HKG,Mutual Funds,,
65008914,IRL,Mutual Funds,,
60006966,LUX,Mutual Funds,,
60069854,IRL,Mutual Funds,,
60069855,IRL,Mutual Funds,,
60069857,IRL,Mutual Funds,,
60069856,IRL,Mutual Funds,,
60069860,IRL,Mutual Funds,,
60069858,IRL,Mutual Funds,,
60075848,IRL,Mutual Funds,,
60069865,IRL,Mutual Funds,,
60007019,LUX,Mutual Funds,,
60007058,LUX,Mutual Funds,,
60007087,IRL,Mutual Funds,,
60003237,LUX,Mutual Funds,,
60007642,LUX,Mutual Funds,,
65019718,IRL,Mutual Funds,,
65080121,LUX,Mutual Funds,,
60008333,LUX,Mutual Funds,,
60008639,GBR,Mutual Funds,,
60008675,GBR,Mutual Funds,,
60008788,GBR,Mutual Funds,,
60008818,GBR,Mutual Funds,,
60008867,GBR,Mutual Funds,,
60008949,GBR,Mutual Funds,,
60009065,GBR,Mutual Funds,,
60009516,GBR,Mutual Funds,,
68050070,GBR,Mutual Funds,,
60009565,GBR,Mutual Funds,,
60009585,GBR,Mutual Funds,,
60009679,GBR,Mutual Funds,,
60009713,GBR,Mutual Funds,,
60009849,GBR,Mutual Funds,,
60009956,GBR,Mutual Funds,,
60010008,GBR,Mutual Funds,,
60010133,GBR,Mutual Funds,,
60010178,GBR,Mutual Funds,,
60010179,GBR,Mutual Funds,,
60010204,GBR,Mutual Funds,,
60010205,GBR,Mutual Funds,,
60010208,GBR,Mutual Funds,,
60010210,GBR,Mutual Funds,,
60010212,GBR,Mutual Funds,,
60010216,GBR,Mutual Funds,,
60010267,GBR,Mutual Funds,,
60010441,GBR,Mutual Funds,,
60010523,GBR,Mutual Funds,,
60010868,GBR,Mutual Funds,,
60010874,GBR,Mutual Funds,,
60010973,GBR,Mutual Funds,,
60011064,GBR,Mutual Funds,,
60011085,GBR,Mutual Funds,,
60011106,GBR,Mutual Funds,,
60011111,GBR,Mutual Funds,,
60011307,GBR,Mutual Funds,,
60011416,GBR,Mutual Funds,,
60011529,GBR,Mutual Funds,,
60011613,GBR,Mutual Funds,,
60011669,GBR,Mutual Funds,,
60012226,LUX,Mutual Funds,,
60012688,LUX,Mutual Funds,,
60012863,HKG,Mutual Funds,,
60012981,LUX,Mutual Funds,,
60013317,LUX,Mutual Funds,,
65125928,LUX,Mutual Funds,,
60013716,IRL,Exchange Traded Funds,,
60013717,IRL,Exchange Traded Funds,,
60034797,LUX,Mutual Funds,,
60013800,LUX,Mutual Funds,,
60013835,LUX,Mutual Funds,,
60014356,DNK,Mutual Funds,,
60014465,IRL,Mutual Funds,,
60014466,IRL,Mutual Funds,,
60014826,LUX,Mutual Funds,,
60045700,LUX,Mutual Funds,,
60014929,IRL,Exchange Traded Funds,,
60015415,ESP,Mutual Funds,,
60016202,ESP,Mutual Funds,,
60017368,ITA,Mutual Funds,,
60017371,ITA,Mutual Funds,,
60017386,ITA,Mutual Funds,,
60017516,ITA,Mutual Funds,,
60017607,ITA,Mutual Funds,,
60017613,ITA,Mutual Funds,,
60017799,LUX,Mutual Funds,,
60017967,LUX,Mutual Funds,,
60018185,ITA,Mutual Funds,,
60018314,LUX,Mutual Funds,,
60018321,LUX,Mutual Funds,,
60018326,LUX,Mutual Funds,,
60018333,LUX,Mutual Funds,,
60018335,LUX,Mutual Funds,,
60021722,TWN,Mutual Funds,,
60021723,TWN,Mutual Funds,,
60021727,TWN,Mutual Funds,,
60021728,TWN,Mutual Funds,,
60021729,TWN,Mutual Funds,,
60021731,TWN,Mutual Funds,,
60021733,TWN,Mutual Funds,,
60021734,TWN,Mutual Funds,,
60021735,TWN,Mutual Funds,,
60021736,TWN,Mutual Funds,,
60021737,TWN,Mutual Funds,,
60021741,TWN,Mutual Funds,,
60021745,TWN,Mutual Funds,,
60021747,TWN,Mutual Funds,,
60021748,TWN,Mutual Funds,,
60021750,TWN,Mutual Funds,,
60021751,TWN,Mutual Funds,,
60021761,TWN,Mutual Funds,,
60021762,TWN,Mutual Funds,,
60021763,TWN,Mutual Funds,,
60021768,TWN,Mutual Funds,,
60021770,TWN,Mutual Funds,,
60021775,TWN,Mutual Funds,,
60021776,TWN,Mutual Funds,,
60021777,TWN,Mutual Funds,,
60021779,TWN,Mutual Funds,,
60021780,TWN,Mutual Funds,,
60021782,TWN,Mutual Funds,,
60021783,TWN,Mutual Funds,,
60021784,TWN,Mutual Funds,,
60021786,TWN,Mutual Funds,,
60021792,TWN,Mutual Funds,,
60021796,TWN,Mutual Funds,,
60021798,TWN,Mutual Funds,,
60021799,TWN,Mutual Funds,,
60021800,TWN,Mutual Funds,,
60021801,TWN,Mutual Funds,,
60021803,TWN,Mutual Funds,,
60021804,TWN,Mutual Funds,,
60021805,TWN,Mutual Funds,,
60021808,TWN,Mutual Funds,,
60021809,TWN,Mutual Funds,,
60021810,TWN,Mutual Funds,,
60021815,TWN,Mutual Funds,,
60021816,TWN,Mutual Funds,,
60021817,TWN,Mutual Funds,,
60021818,TWN,Mutual Funds,,
60021819,TWN,Mutual Funds,,
60021820,TWN,Mutual Funds,,
60021822,TWN,Mutual Funds,,
60021831,TWN,Mutual Funds,,
60021833,TWN,Mutual Funds,,
60021834,TWN,Mutual Funds,,
60021835,TWN,Mutual Funds,,
60021836,TWN,Mutual Funds,,
60021837,TWN,Mutual Funds,,
60021838,TWN,Mutual Funds,,
60021840,TWN,Mutual Funds,,
60021841,TWN,Mutual Funds,,
60021842,TWN,Mutual Funds,,
60021843,TWN,Mutual Funds,,
60021844,TWN,Mutual Funds,,
60021846,TWN,Mutual Funds,,
60021847,TWN,Mutual Funds,,
60021848,TWN,Mutual Funds,,
60021852,TWN,Mutual Funds,,
60021853,TWN,Mutual Funds,,
60021854,TWN,Mutual Funds,,
60021855,TWN,Mutual Funds,,
60021858,TWN,Mutual Funds,,
60021861,TWN,Mutual Funds,,
60021865,TWN,Mutual Funds,,
60021866,TWN,Mutual Funds,,
60021868,TWN,Mutual Funds,,
60021869,TWN,Mutual Funds,,
60021870,TWN,Mutual Funds,,
60021871,TWN,Mutual Funds,,
60021872,TWN,Mutual Funds,,
60021874,TWN,Mutual Funds,,
60021875,TWN,Mutual Funds,,
60021877,TWN,Mutual Funds,,
60021884,TWN,Mutual Funds,,
60021885,TWN,Mutual Funds,,
60021887,TWN,Mutual Funds,,
60021890,TWN,Mutual Funds,,
60021892,TWN,Mutual Funds,,
60021897,TWN,Mutual Funds,,
60021898,TWN,Mutual Funds,,
60021900,TWN,Mutual Funds,,
60021901,TWN,Mutual Funds,,
60021903,TWN,Mutual Funds,,
60021904,TWN,Mutual Funds,,
60021905,TWN,Mutual Funds,,
60021906,TWN,Mutual Funds,,
60021908,TWN,Mutual Funds,,
60021913,TWN,Mutual Funds,,
60021915,TWN,Mutual Funds,,
60021920,TWN,Mutual Funds,,
60021922,TWN,Mutual Funds,,
60021925,TWN,Mutual Funds,,
60021926,TWN,Mutual Funds,,
60021935,TWN,Mutual Funds,,
60021938,TWN,Mutual Funds,,
60021940,TWN,Mutual Funds,,
60021943,TWN,Mutual Funds,,
60021950,TWN,Mutual Funds,,
60021952,TWN,Mutual Funds,,
60021954,TWN,Mutual Funds,,
60023348,NLD,Mutual Funds,,
60023788,LUX,Mutual Funds,,
68127945,LUX,Mutual Funds,,
60023798,LUX,Mutual Funds,,
60023804,LUX,Mutual Funds,,
60023820,LUX,Mutual Funds,,
60023830,LUX,Mutual Funds,,
60023860,LUX,Mutual Funds,,
60023868,LUX,Mutual Funds,,
60024231,LUX,Mutual Funds,,
60035180,LUX,Mutual Funds,,
60035296,LUX,Mutual Funds,,
60035291,LUX,Mutual Funds,,
60025799,LUX,Mutual Funds,,
60025806,LUX,Mutual Funds,,
60025813,LUX,Mutual Funds,,
60026494,LUX,Mutual Funds,,
60026793,LUX,Mutual Funds,,
60031184,IRL,Mutual Funds,,
60031233,LUX,Mutual Funds,,
60031501,LUX,Mutual Funds,,
60031855,LUX,Mutual Funds,,
60032521,LUX,Mutual Funds,,
60032533,LUX,Mutual Funds,,
60032534,LUX,Mutual Funds,,
60032549,LUX,Mutual Funds,,
60091044,IRL,Mutual Funds,,
60033245,DEU,Mutual Funds,,
60033361,CHE,Exchange Traded Funds,,
60033537,LUX,Mutual Funds,,
60033637,DEU,Mutual Funds,,
60033657,DEU,Mutual Funds,,
60033698,DEU,Mutual Funds,,
60033705,DEU,Mutual Funds,,
60033741,DEU,Mutual Funds,,
60033889,LUX,Mutual Funds,,
60033893,LUX,Mutual Funds,,
60033894,LUX,Mutual Funds,,
68041778,LUX,Mutual Funds,,
60033897,LUX,Mutual Funds,,
60033901,LUX,Mutual Funds,,
60033915,LUX,Mutual Funds,,
60033916,LUX,Mutual Funds,,
60033921,LUX,Mutual Funds,,
60033922,LUX,Mutual Funds,,
60033953,LUX,Mutual Funds,,
60033954,LUX,Mutual Funds,,
60033955,LUX,Mutual Funds,,
60033957,LUX,Mutual Funds,,
60033958,LUX,Mutual Funds,,
60033959,LUX,Mutual Funds,,
60033960,LUX,Mutual Funds,,
60033961,LUX,Mutual Funds,,
60033962,LUX,Mutual Funds,,
60033963,LUX,Mutual Funds,,
60033964,LUX,Mutual Funds,,
60033965,LUX,Mutual Funds,,
60033966,LUX,Mutual Funds,,
60033967,LUX,Mutual Funds,,
60033968,LUX,Mutual Funds,,
60033969,LUX,Mutual Funds,,
60033970,LUX,Mutual Funds,,
60033971,LUX,Mutual Funds,,
60033972,LUX,Mutual Funds,,
60033973,LUX,Mutual Funds,,
60033974,LUX,Mutual Funds,,
60033975,LUX,Mutual Funds,,
60033976,LUX,Mutual Funds,,
60033977,LUX,Mutual Funds,,
60033978,LUX,Mutual Funds,,
60033980,LUX,Mutual Funds,,
60033981,LUX,Mutual Funds,,
60033982,LUX,Mutual Funds,,
60033983,LUX,Mutual Funds,,
60033988,LUX,Mutual Funds,,
60033989,LUX,Mutual Funds,,
60033991,LUX,Mutual Funds,,
60033993,LUX,Mutual Funds,,
60033994,LUX,Mutual Funds,,
60033995,LUX,Mutual Funds,,
60033997,LUX,Mutual Funds,,
60033998,LUX,Mutual Funds,,
60034326,DEU,Mutual Funds,,
60034336,DEU,Mutual Funds,,
60034338,DEU,Mutual Funds,,
60034798,LUX,Mutual Funds,,
60034799,LUX,Mutual Funds,,
60034806,LUX,Mutual Funds,,
60034808,LUX,Mutual Funds,,
60034810,LUX,Mutual Funds,,
60034812,LUX,Mutual Funds,,
60034815,LUX,Mutual Funds,,
60034820,LUX,Mutual Funds,,
60034822,LUX,Mutual Funds,,
60034823,LUX,Mutual Funds,,
60034824,LUX,Mutual Funds,,
60034995,DEU,Mutual Funds,,
60035197,LUX,Mutual Funds,,
68318273,LUX,Mutual Funds,,
60035275,LUX,Mutual Funds,,
60035278,LUX,Mutual Funds,,
60035316,LUX,Mutual Funds,,
60035321,LUX,Mutual Funds,,
60035381,LUX,Mutual Funds,,
60035383,LUX,Mutual Funds,,
60035523,LUX,Mutual Funds,,
60035570,LUX,Mutual Funds,,
60035640,LUX,Mutual Funds,,
60035652,LUX,Mutual Funds,,
60035658,LUX,Mutual Funds,,
60035664,LUX,Mutual Funds,,
60035674,LUX,Mutual Funds,,
60035684,LUX,Mutual Funds,,
60035690,LUX,Mutual Funds,,
60035696,LUX,Mutual Funds,,
60035718,LUX,Mutual Funds,,
60035720,LUX,Mutual Funds,,
60035732,LUX,Mutual Funds,,
60053008,LUX,Mutual Funds,,
60035744,LUX,Mutual Funds,,
60035750,LUX,Mutual Funds,,
60012722,LUX,Mutual Funds,,
60035766,LUX,Mutual Funds,,
60035802,LUX,Mutual Funds,,
60035805,LUX,Mutual Funds,,
60035807,LUX,Mutual Funds,,
60035993,LUX,Mutual Funds,,
60035994,LUX,Mutual Funds,,
60035998,LUX,Mutual Funds,,
60036059,DEU,Mutual Funds,,
60036190,LUX,Mutual Funds,,
60036192,LUX,Mutual Funds,,
60036207,LUX,Mutual Funds,,
60036217,LUX,Mutual Funds,,
60036220,LUX,Mutual Funds,,
60036221,LUX,Mutual Funds,,
60036231,LUX,Mutual Funds,,
60036232,LUX,Mutual Funds,,
60036233,LUX,Mutual Funds,,
60036235,LUX,Mutual Funds,,
60036237,LUX,Mutual Funds,,
60036243,LUX,Mutual Funds,,
60036248,LUX,Mutual Funds,,
60036263,LUX,Mutual Funds,,
60036266,LUX,Mutual Funds,,
60036267,LUX,Mutual Funds,,
60036269,LUX,Mutual Funds,,
60036284,LUX,Mutual Funds,,
60036287,LUX,Mutual Funds,,
60036290,LUX,Mutual Funds,,
60036291,LUX,Mutual Funds,,
60036295,LUX,Mutual Funds,,
60036297,LUX,Mutual Funds,,
60036299,LUX,Mutual Funds,,
60036300,LUX,Mutual Funds,,
60036304,LUX,Mutual Funds,,
60036306,LUX,Mutual Funds,,
60036348,LUX,Mutual Funds,,
60036405,DEU,Mutual Funds,,
60036475,LUX,Mutual Funds,,
60037109,LUX,Mutual Funds,,
60037111,LUX,Mutual Funds,,
60038066,FRA,Mutual Funds,,
60038473,FRA,Mutual Funds,,
60038868,FRA,Mutual Funds,,
60039087,FRA,Mutual Funds,,
60039171,FRA,Mutual Funds,,
60041223,FRA,Mutual Funds,,
60041224,FRA,Mutual Funds,,
60041236,FRA,Mutual Funds,,
60041615,FRA,Mutual Funds,,
60041745,FRA,Mutual Funds,,
60042090,FRA,Mutual Funds,,
60043886,LUX,Mutual Funds,,
60044374,LUX,Mutual Funds,,
60044376,LUX,Mutual Funds,,
60044412,LUX,Mutual Funds,,
60044424,LUX,Mutual Funds,,
60044484,LUX,Mutual Funds,,
60044822,LUX,Mutual Funds,,
60045059,GBR,Mutual Funds,,
60045361,GBR,Mutual Funds,,
60045558,LUX,Mutual Funds,,
60045560,LUX,Mutual Funds,,
60035375,LUX,Mutual Funds,,
60045860,IRL,Mutual Funds,,
60050078,IRL,Mutual Funds,,
60046195,ITA,Mutual Funds,,
60046506,GBR,Mutual Funds,,
60046518,LUX,Mutual Funds,,
60046534,SWE,Mutual Funds,,
60046557,PRT,Mutual Funds,,
60046671,SWE,Mutual Funds,,
60046682,SWE,Mutual Funds,,
60046770,DNK,Mutual Funds,,
60047074,FIN,Mutual Funds,,
60047136,DNK,Mutual Funds,,
60047143,DNK,Mutual Funds,,
60047245,SWE,Mutual Funds,,
60047250,SWE,Mutual Funds,,
60047266,SWE,Mutual Funds,,
60047977,SWE,Mutual Funds,,
60048416,NOR,Mutual Funds,,
60048793,NLD,Mutual Funds,,
60048863,DNK,Mutual Funds,,
60049329,IRL,Mutual Funds,,
60049333,LUX,Mutual Funds,,
60003220,LUX,Mutual Funds,,
65098436,LUX,Mutual Funds,,
60003210,LUX,Mutual Funds,,
60003213,LUX,Mutual Funds,,
65008624,LUX,Mutual Funds,,
60050418,IRL,Mutual Funds,,
65066519,LUX,Mutual Funds,,
60094022,IRL,Mutual Funds,,
60050763,IRL,Mutual Funds,,
60050765,IRL,Mutual Funds,,
60050768,IRL,Mutual Funds,,
60051517,LUX,Mutual Funds,,
60053353,LUX,Mutual Funds,,
60052244,LUX,Mutual Funds,,
60052246,LUX,Mutual Funds,,
60052277,LUX,Mutual Funds,,
60052360,LUX,Mutual Funds,,
60052384,LUX,Mutual Funds,,
60052387,LUX,Mutual Funds,,
60052392,LUX,Mutual Funds,,
60052527,LUX,Mutual Funds,,
60052673,LUX,Mutual Funds,,
60005821,LUX,Mutual Funds,,
60052703,LUX,Mutual Funds,,
60052705,LUX,Mutual Funds,,
60064054,LUX,Mutual Funds,,
60053087,LUX,Mutual Funds,,
60052817,IRL,Mutual Funds,,
60052823,LUX,Mutual Funds,,
60053005,LUX,Mutual Funds,,
60053026,LUX,Mutual Funds,,
60053034,LUX,Mutual Funds,,
60053100,LUX,Mutual Funds,,
60053273,LUX,Mutual Funds,,
60054121,SGP,Mutual Funds,,
60054181,DEU,Mutual Funds,,
60054298,LUX,Mutual Funds,,
60054477,GBR,Mutual Funds,,
60055258,FRA,Exchange Traded Funds,,
60055410,TWN,Mutual Funds,,
60055414,TWN,Mutual Funds,,
60055415,TWN,Mutual Funds,,
