primary_code,t_date,fund size
68375453,12/31/2019,7129560
68375686,12/31/2019,6508470
68376989,12/31/2019,4473790
68376990,12/31/2019,79660593
68377794,12/31/2019,11612566
68378197,12/31/2019,24916367
68378200,12/31/2019,3405361
68378201,12/31/2019,14073213
68380657,12/31/2019,10003718
68381005,12/31/2019,33748813
68382317,12/31/2019,63822556
68382721,12/31/2019,344824142
68383350,12/31/2019,13185640
68384193,12/31/2019,88765213
68385132,12/31/2019,9520169
68385250,12/31/2019,9301865
68385251,12/31/2019,62316315
68386023,12/31/2019,1689586600
68386437,12/31/2019,13260111
68386969,12/31/2019,7406675
68387397,12/31/2019,50611461
68389657,12/31/2019,14163277
68389866,12/31/2019,30814899
68389867,12/31/2019,4693096
68391034,12/31/2019,295739992
68391035,12/31/2019,216954944
68391036,12/31/2019,4191546
68391082,12/31/2019,6319567
68392508,12/31/2019,145114323
68393443,12/31/2019,27310921
68394055,12/31/2019,3021384
68395298,12/31/2019,44020702
68395331,12/31/2019,989285239
68395774,12/31/2019,1713960217
68395819,12/31/2019,3332589000
68396689,12/31/2019,211679664
68396718,12/31/2019,2400145
68400984,12/31/2019,10118487
68401079,12/31/2019,7246615
68401918,12/31/2019,38732403
68402366,12/31/2019,4014852
68402453,12/31/2019,676593783
68402594,12/31/2019,5479794
68402659,12/31/2019,7356366
68402942,12/31/2019,365089476
68403026,12/31/2019,1463117098
68403027,12/31/2019,7812525
68403028,12/31/2019,3797882
68403179,12/31/2019,1306841022
68404563,12/31/2019,1307763413
68405084,12/31/2019,8206959
68405824,12/31/2019,23635570
68409536,12/31/2019,37972217
68409537,12/31/2019,11796073
68410177,12/31/2019,3782232
68410179,12/31/2019,2013543
68410180,12/31/2019,2671714
68410972,12/31/2019,23211034
68410979,12/31/2019,30459851
68411999,12/31/2019,366345070
68412135,12/31/2019,7190421
68412420,12/31/2019,22639879
68412871,12/31/2019,5258234
68412872,12/31/2019,3658570
68412873,12/31/2019,7733178
68413014,12/31/2019,16930303
68413091,12/31/2019,104493534
68413488,12/31/2019,12774530
68413489,12/31/2019,3474098
68414000,12/31/2019,14363679
68414002,12/31/2019,12289589
68414037,12/31/2019,245643893
68414158,12/31/2019,164382222
68414361,12/31/2019,1744473919
68414503,12/31/2019,261770629
68414722,12/31/2019,820702002
68414723,12/31/2019,9117540
68414724,12/31/2019,3776079
68414770,12/31/2019,627952897
68417391,12/31/2019,7625546
68417474,12/31/2019,1848389943
68419433,12/31/2019,16583443
68419448,12/31/2019,33065675
68420083,12/31/2019,2204895034
68420259,12/31/2019,9300007
68421666,12/31/2019,42607685
68422028,12/31/2019,91337192
68422720,12/31/2019,17429627
68423097,12/31/2019,82074935
68423113,12/31/2019,507710638
68423114,12/31/2019,11829673
68423116,12/31/2019,1334406167
68423650,12/31/2019,12408621
68423958,12/31/2019,93049379
68424541,12/31/2019,41561441
68424723,12/31/2019,9822578
68426723,12/31/2019,126343283
68427645,12/31/2019,4544752
68428892,12/31/2019,174659503
68430821,12/31/2019,7153780
68431921,12/31/2019,15820527
68432752,12/31/2019,24323048
68433127,12/31/2019,9394638
68433129,12/31/2019,3713215
68434050,12/31/2019,115384304
68434160,12/31/2019,16266942
68434373,12/31/2019,409096454
68434387,12/31/2019,18718265
68434390,12/31/2019,296800969
68434534,12/31/2019,82622145
68435062,12/31/2019,98139996
68435563,12/31/2019,3949311
68437054,12/31/2019,87427818
68437061,12/31/2019,117465730
68437322,12/31/2019,4443072
68437323,12/31/2019,3247155
68437324,12/31/2019,118813060
68437379,12/31/2019,3660298
68437417,12/31/2019,5785363
68438379,12/31/2019,3739165
68439659,12/31/2019,111747706
68439949,12/31/2019,44985572
68440004,12/31/2019,37443692
68440084,12/31/2019,4617965
68440090,12/31/2019,3280351
68440640,12/31/2019,98108465
68440966,12/31/2019,63016998
68442895,12/31/2019,4118184
68443647,12/31/2019,14481318
68443992,12/31/2019,1565560730
68445787,12/31/2019,36217048
68447759,12/31/2019,221660850
68448799,12/31/2019,4529736
68448803,12/31/2019,236819043
68448820,12/31/2019,9301865
68450542,12/31/2019,88469139
68450545,12/31/2019,27364870
68450938,12/31/2019,2345798
68450989,12/31/2019,31319086
68451650,12/31/2019,93072051
68453401,12/31/2019,28139119
68454358,12/31/2019,7119316
68456107,12/31/2019,338276657
68456364,12/31/2019,2156081235
68456365,12/31/2019,685136383
68456366,12/31/2019,1312795328
68458335,12/31/2019,194744990
68458788,12/31/2019,28499792
68459250,12/31/2019,43035861
68460341,12/31/2019,506545595
68460342,12/31/2019,1243035976
68460343,12/31/2019,258817088
68462089,12/31/2019,64137267
68464124,12/31/2019,1050026551
68464126,12/31/2019,985516249
68464130,12/31/2019,696891731
68464736,12/31/2019,831037596
68465441,12/31/2019,123177537
68465447,12/31/2019,255086716
68465679,12/31/2019,129361568
68465693,12/31/2019,22823153
68466819,12/31/2019,238435632
68466823,12/31/2019,234247200
68467419,12/31/2019,97363857
68467981,12/31/2019,36812866
68467996,12/31/2019,102727049
68469661,12/31/2019,12435162
68473911,12/31/2019,685665083
68474189,12/31/2019,508688251
68474692,12/31/2019,10312186
68476556,12/31/2019,65953993
68477036,12/31/2019,103669661
68478038,12/31/2019,104033265
68478229,12/31/2019,10417851
68478614,12/31/2019,2383443536
68479974,12/31/2019,132580642
68479978,12/31/2019,41395402
68479984,12/31/2019,180599900
68480016,12/31/2019,22661843056
68480040,12/31/2019,156571772
68480061,12/31/2019,67749781
68480957,12/31/2019,28841728
68481082,12/31/2019,96228393
68482699,12/31/2019,345477280
68482700,12/31/2019,293445450
68483313,12/31/2019,67914399
68483430,12/31/2019,144623066
68483908,12/31/2019,31147227
68483982,12/31/2019,4195920
68484662,12/31/2019,50588929
68484663,12/31/2019,348822900
68484664,12/31/2019,366615819
68484672,12/31/2019,118127040
68484674,12/31/2019,100579543
68484679,12/31/2019,1014661877
68484689,12/31/2019,366008392
68484695,12/31/2019,46945111
68484707,12/31/2019,174791079
68484737,12/31/2019,40604791
68484739,12/31/2019,316469689
68484746,12/31/2019,83732559
68484752,12/31/2019,76235004
68484754,12/31/2019,223861390
68484763,12/31/2019,622698680
68485709,12/31/2019,302084314
68485771,12/31/2019,63724752
68485805,12/31/2019,23161593
68486102,12/31/2019,54141121
68487076,12/31/2019,79876888
68487223,12/31/2019,67441688
68487363,12/31/2019,5362333
68487376,12/31/2019,31753717
68487378,12/31/2019,3818592
68488115,12/31/2019,98726071
68488303,12/31/2019,228537984
68488565,12/31/2019,508306418
68488566,12/31/2019,19767175
68488731,12/31/2019,5823503
68490271,12/31/2019,6416153
68490278,12/31/2019,87996786
68490673,12/31/2019,195393454
68492283,12/31/2019,33071638
68495047,12/31/2019,59337053
68496082,12/31/2019,201621022
68496550,12/31/2019,25316537
68496582,12/31/2019,11750566
68496720,12/31/2019,58551223
68496891,12/31/2019,96740810
68498286,12/31/2019,58043297
68498325,12/31/2019,172025706
68498805,12/31/2019,17750704
68498933,12/31/2019,5398651
68498935,12/31/2019,5606353
68498936,12/31/2019,5038655
68499386,12/31/2019,11787193
68499387,12/31/2019,6077042
68499388,12/31/2019,1501549813
68499535,12/31/2019,14960413
68501536,12/31/2019,166459074
68502472,12/31/2019,70442586
68502642,12/31/2019,49521144
68503768,12/31/2019,7280363
68503769,12/31/2019,1939220008
68503944,12/31/2019,203514536
68505638,12/31/2019,125532255
68506533,12/31/2019,209891530
68506901,12/31/2019,23668166
68507687,12/31/2019,1462488908
68509263,12/31/2019,903259700
68509265,12/31/2019,1089352965
68509269,12/31/2019,414790898
68510500,12/31/2019,2355071733
68510524,12/31/2019,211823289
68511149,12/31/2019,13083181
68511498,12/31/2019,148788637
68511531,12/31/2019,59119696
68511812,12/31/2019,54842781
68511818,12/31/2019,20812280
68513151,12/31/2019,103656915
68513153,12/31/2019,52895319
68513974,12/31/2019,405442160
68515048,12/31/2019,23173114
68515129,12/31/2019,2173428378
68515130,12/31/2019,3874976
68515136,12/31/2019,44585691
68515140,12/31/2019,8929031
68515753,12/31/2019,521944567
68515754,12/31/2019,118679397
68515757,12/31/2019,1092856827
68516223,12/31/2019,11855194
68517107,12/31/2019,8305590
68517401,12/31/2019,118611338
68519231,12/31/2019,46712614
68519232,12/31/2019,127473779
68519233,12/31/2019,503007922
68522166,12/31/2019,19058439
68522366,12/31/2019,4299701
68524401,12/31/2019,903718126
68524430,12/31/2019,102062769
68524451,12/31/2019,28269102
68524867,12/31/2019,34621805
68525162,12/31/2019,18529166
68525699,12/31/2019,241207444
68525705,12/31/2019,55650386
68527069,12/31/2019,3619440650
68527659,12/31/2019,2000200
68528032,12/31/2019,251011091
68528303,12/31/2019,13481620
68528956,12/31/2019,76333386
68528974,12/31/2019,78055701
68529895,12/31/2019,140145775
68529995,12/31/2019,7931670
68530076,12/31/2019,20288456
68531525,12/31/2019,10703787
68531526,12/31/2019,114467423
68531527,12/31/2019,6225780
68531574,12/31/2019,2173528089
68531575,12/31/2019,1180514435
68531621,12/31/2019,853410618
68531623,12/31/2019,85928593
68531624,12/31/2019,3829858
68531671,12/31/2019,332022142
68531764,12/31/2019,3736004
68531769,12/31/2019,674982
68531846,12/31/2019,433893661
68532688,12/31/2019,153712137
68532726,12/31/2019,10914269
68532744,12/31/2019,169329769
68532765,12/31/2019,70888298
68533391,12/31/2019,754717719
68533392,12/31/2019,579188721
68533393,12/31/2019,613326570
68533837,12/31/2019,303766328
68537358,12/31/2019,686843512
68537359,12/31/2019,33200233
68537360,12/31/2019,40665920
68537684,12/31/2019,32878723
68537689,12/31/2019,31514893
68537696,12/31/2019,454158976
68538491,12/31/2019,38115433
68538492,12/31/2019,55032185
68538493,12/31/2019,22038424
68538771,12/31/2019,214834463
68538777,12/31/2019,7977520
68538781,12/31/2019,817066966
68538890,12/31/2019,370478139
68540053,12/31/2019,1386224792
68540057,12/31/2019,1386224792
68540077,12/31/2019,3220271596
68540087,12/31/2019,982095609
68540095,12/31/2019,904454029
68540135,12/31/2019,586987568
68540735,12/31/2019,294436585
68540738,12/31/2019,234090014
68540823,12/31/2019,62304289
68541440,12/31/2019,145055027
68541452,12/31/2019,669334657
68541462,12/31/2019,8600728885
68541722,12/31/2019,1500526372
68541751,12/31/2019,598235108
68541982,12/31/2019,181055889
68542076,12/31/2019,372609427
68542078,12/31/2019,7270313
68542080,12/31/2019,645396102
68542157,12/31/2019,1999988803
68542170,12/31/2019,3773782038
68542497,12/31/2019,233041823
68542506,12/31/2019,717940141
68542529,12/31/2019,2067544746
68542547,12/31/2019,1904099215
68542573,12/31/2019,1137753037
68542575,12/31/2019,155990206
68542576,12/31/2019,8312780
68542776,12/31/2019,230068601
68543632,12/31/2019,100625611
68543822,12/31/2019,66091317
68543988,12/31/2019,103145759
68544312,12/31/2019,48022960
68544730,12/31/2019,535060941
68544731,12/31/2019,10429846
68545050,12/31/2019,42853463
68545078,12/31/2019,66245675
68546297,12/31/2019,14881607
68546306,12/31/2019,14043057
68546310,12/31/2019,17446174
68546762,12/31/2019,230310207
68546777,12/31/2019,12909648
68546779,12/31/2019,14199955
68546781,12/31/2019,3693390
68547014,12/31/2019,1511743
68547016,12/31/2019,60135023
68547018,12/31/2019,1709237
68547801,12/31/2019,45717115
68548096,12/31/2019,92598629
68548666,12/31/2019,153811568
68548667,12/31/2019,1425429
68548668,12/31/2019,55752217
68548758,12/31/2019,112021575
68549405,12/31/2019,98911691
68549435,12/31/2019,42836369
68549441,12/31/2019,105142756
68550727,12/31/2019,10645224
68551247,12/31/2019,57406973
68551418,12/31/2019,66958720
68551437,12/31/2019,53797762
68551438,12/31/2019,51931370
68551441,12/31/2019,61656676
68551483,12/31/2019,114817810
68551597,12/31/2019,165522404
68551889,12/31/2019,79454818
68551892,12/31/2019,8470114
68553268,12/31/2019,14676854
68553866,12/31/2019,141443075
68554934,12/31/2019,61206293
68554935,12/31/2019,44746316
68555013,12/31/2019,210421023
68555484,12/31/2019,162319205
68557591,12/31/2019,45096769
68557615,12/31/2019,109068271
68558501,12/31/2019,68224785
68558502,12/31/2019,233113498
68558948,12/31/2019,27120781
68558951,12/31/2019,10683037
68558954,12/31/2019,8075447
68560577,12/31/2019,101905768
68560578,12/31/2019,106836796
68560579,12/31/2019,44606764
68560892,12/31/2019,56341500
68560893,12/31/2019,270339375
68560894,12/31/2019,867392261
68562760,12/31/2019,106821582
68562774,12/31/2019,135308498
68562781,12/31/2019,183576599
68562785,12/31/2019,134370550
68563136,12/31/2019,49655790
68563334,12/31/2019,11684739
68563549,12/31/2019,195888851
68564110,12/31/2019,238072638
68564129,12/31/2019,117344257
68564254,12/31/2019,18507929
68564256,12/31/2019,18602598
68564258,12/31/2019,15636675
68564407,12/31/2019,204357955
68565775,12/31/2019,4870508
68565993,12/31/2019,140272749
68566941,12/31/2019,7671119
68567992,12/31/2019,5857553
68567993,12/31/2019,33837036
68568110,12/31/2019,5263895
68568111,12/31/2019,4232491
68568112,12/31/2019,112806901
68568811,12/31/2019,37283356
68568812,12/31/2019,7135795
68568814,12/31/2019,7288448
68569139,12/31/2019,92770521
68571983,12/31/2019,61360722
68572683,12/31/2019,16956327
68572686,12/31/2019,15273150
68572688,12/31/2019,209741840
68572826,12/31/2019,57911010
68574131,12/31/2019,134140331
68574304,12/31/2019,18712881
68574305,12/31/2019,28808175
68574306,12/31/2019,20550883
68574524,12/31/2019,51554738
68575310,12/31/2019,82282801
68576496,12/31/2019,6975140
68576938,12/31/2019,118958827
68578162,12/31/2019,150589829
68578596,12/31/2019,20013092
68578597,12/31/2019,154580752
68578605,12/31/2019,489738901
68578880,12/31/2019,94908033
68579610,12/31/2019,100689674
68581359,12/31/2019,81083862
68582207,12/31/2019,290205767
68583338,12/31/2019,8347837
68583339,12/31/2019,10206079
68585496,12/31/2019,6753599
68585502,12/31/2019,12198697
68585674,12/31/2019,218670929
68587839,12/31/2019,7484949
68587840,12/31/2019,7841101
68587841,12/31/2019,7057842
40000152,1/31/2020,4145112232
40000173,1/31/2020,17294756008
40000175,1/31/2020,7440872790
40000339,1/31/2020,10648041863
40000365,1/31/2020,11148054319
40000438,1/31/2020,3347304610
40000449,1/31/2020,991288305
40000825,1/31/2020,1198321687
40003569,1/31/2020,1406576093
40004105,1/31/2020,21854219094
40005687,1/31/2020,836506519
40056077,1/31/2020,2.03365E+11
40061133,1/31/2020,3.07855E+11
40068874,1/31/2020,95032952
40079222,1/31/2020,2144259754
40088065,1/31/2020,72718241106
40088196,1/31/2020,28686503276
40115682,1/31/2020,4952380417
40119505,1/31/2020,10388229403
40186203,1/31/2020,5.43103E+11
40188923,1/31/2020,4540517231
40189874,1/31/2020,2908726
40191208,1/31/2020,7693168159
40196430,1/31/2020,229334367
40196435,1/31/2020,42810762
40204842,1/31/2020,196516526
40212239,1/31/2020,28644539
60000008,1/31/2020,165684153
60000012,1/31/2020,2283843797
60000014,1/31/2020,59061116
60000026,1/31/2020,218841240
60000038,1/31/2020,729378990
60000046,1/31/2020,394234922
60000047,1/31/2020,282115077
60000048,1/31/2020,52468613
60000170,1/31/2020,28803677187
60000174,1/31/2020,842465850
60000178,1/31/2020,842997746
60000185,1/31/2020,22253529638
60000189,1/31/2020,625101877
60000203,1/31/2020,192508519
60000206,1/31/2020,866744792
60000213,1/31/2020,550443207
60000216,1/31/2020,142358656
60000220,1/31/2020,1899819056
60000229,1/31/2020,55305416
60000256,1/31/2020,149630239
60000486,1/31/2020,8462493
60000664,1/31/2020,573626218
60000665,1/31/2020,227306905
60000672,1/31/2020,324229091
60000674,1/31/2020,545858796
60000677,1/31/2020,93697247
60000678,1/31/2020,65375391
60000679,1/31/2020,35877197
60000680,1/31/2020,1496401809
60000681,1/31/2020,72385583
60000684,1/31/2020,373835602
60000685,1/31/2020,52967302
60000700,1/31/2020,12917628
60001810,1/31/2020,107943841
60001816,1/31/2020,435636445
60001817,1/31/2020,292935605
60001819,1/31/2020,50248902
60001820,1/31/2020,283062943
60001821,1/31/2020,19863266
60001822,1/31/2020,159715255
60001824,1/31/2020,105752464
60001829,1/31/2020,76657289
60001830,1/31/2020,280205181
60002131,1/31/2020,77981599
60002133,1/31/2020,1581836176
60002353,1/31/2020,51290100
60002421,1/31/2020,619022823
60002422,1/31/2020,55846861
60002423,1/31/2020,178957020
60002424,1/31/2020,144422535
60002851,1/31/2020,589402697
60002852,1/31/2020,1280386917
60002856,1/31/2020,3056079240
60002858,1/31/2020,273252007
60002859,1/31/2020,35488950
60002861,1/31/2020,637460452
60002905,1/31/2020,489767465
60002906,1/31/2020,648752514
60002907,1/31/2020,1150187513
60002910,1/31/2020,49966046
60002911,1/31/2020,219006711
60002914,1/31/2020,1303226026
60002973,1/31/2020,44682531
60003061,1/31/2020,15035876
